original,result
1001000101111111,fail
1000010011110010,ok
0001001100010001,fail
1111101101011111,fail
0000110110101100,ok
1001001111101011,ok
1010010001111110,fail
1001100001111011,fail
0110000100111001,ok
0101011111011101,fail
1010100001010001,fail
0110001110111000,ok
1101111101101000,ok
0000001100000101,ok
1001010100101010,fail
1100010001100001,fail
1100010001010000,ok
0011111010101011,ok
0110111010110110,fail
1100001001001010,fail
0000111010101100,ok
1010100001111111,ok
1000110001111110,ok
0010001100010011,fail
1001101001110111,ok
1010100110000110,ok
1001100111101100,fail
1010011011110101,ok
0000010010100000,ok
1001101001111011,fail
0010100111000101,ok
0110001000111001,fail
0010101011000110,ok
0101010100101011,fail
0010101111000111,ok
1111100010010111,fail
0110011000111011,fail
0110011100111100,fail
0010110011001000,ok
1110100000000001,ok
0101100111011101,fail
0010100110101010,fail
1101011110001100,fail
1111000010001111,ok
0101010111000110,fail
0110100101110000,ok
0000001110100001,fail
0001100000010101,fail
1101100101010111,ok
1001010001110110,fail
1000011001111110,fail
1100110001100001,fail
1100000110010011,fail
0000111110101011,ok
1010001110000011,fail
1101100101001101,ok
1001101011110110,ok
1001100011101011,ok
1011000010000011,fail
1010011111110110,ok
0010111000011111,fail
1111100011010101,ok
1101000000001101,fail
0110010000111000,ok
0101100011010110,fail
1110010001100101,ok
1000101111101000,ok
1010111111001110,fail
0011110010000111,fail
0011011111111010,fail
1010010001101001,fail
1001100110110010,fail
0001100110110000,ok
0110100100111101,ok
0010110111001001,ok
0110100100111100,ok
0010111011001010,fail
0110001000110100,ok
0010111111001011,ok
1110110110010001,fail
1111011100000101,fail
0111000001111000,ok
1111101100001001,fail
1001000001000110,fail
0111100001111100,fail
0010100110100110,ok
0011010000001011,ok
0100001100011010,fail
1100011010000000,fail
0010101111010100,ok
0111001101001000,fail
0010110010100111,fail
1010110001010010,ok
0111001011000101,fail
0100000000001000,fail
1011101101111011,fail
1111011110011011,fail
0101101101100100,fail
0011010100011111,ok
0011001111010111,ok
0110001101101000,fail
0011000011001100,fail
0010100010101011,ok
0011111111011011,fail
1000010001000010,fail
0100110111011011,ok
1001110001001111,fail
0000100100010000,fail
0110110001101111,ok
0110110111101001,fail
1100101001011101,ok
1111101110011111,fail
0010100110110000,ok
0000110111001110,fail
0100111101000010,fail
0000000110110001,ok
0011000001011110,fail
0100110100100100,ok
0110111101101100,ok
0100000011010000,ok
0100111011011110,fail
1010000001010010,ok
0100111111011111,fail
1001100001000110,fail
0110001100010011,fail
0111100111110110,ok
0101111011100100,ok
1011011100110111,fail
0101100011011010,fail
1010000111001001,fail
0000100100001101,ok
1011000001001100,ok
1000100110000000,fail
0001000000010100,fail
0111010111101011,ok
1001011110000111,ok
0000001100000110,ok
0111111111110000,fail
1111110110100001,ok
1111010100000011,ok
0011100111011010,ok
1000101001010000,fail
1111100100000111,fail
0111010001111010,fail
1111010000000000,ok
0010010011001001,fail
0111010100111111,ok
0011111010111101,fail
1010001001011001,fail
0110100001110011,ok
0111110001111100,fail
0111000001101111,ok
1111011110010111,fail
0101110111010111,fail
1111111010011110,fail
0111100000111001,fail
0010010110101100,fail
1011000011011011,fail
0000000010011111,ok
1001100001111101,ok
1010100110001111,fail
0001110100011000,ok
0001111000011001,ok
1000110111110000,ok
1100110011001111,ok
0010100100100001,ok
0110010000110101,fail
0010100111010000,ok
0000000100000100,fail
0100001011010111,fail
0111100001110111,fail
0000000000000001,ok
0000110000000110,ok
0101011110110001,fail
1010111001001100,fail
0110111010111111,fail
0000110100000111,fail
0000110100000101,ok
0110111111100001,ok
0000101010100101,ok
0010001100011001,ok
0110101000111011,ok
0111001110110101,ok
1000010001101101,ok
0110010111100000,fail
0010011000010111,ok
1010000010101000,ok
1011011010000011,fail
0000111001011101,ok
1101000110010110,ok
0010110100010100,ok
1010111110000010,fail
0011000000011011,fail
1011111110001111,fail
1101101111001000,fail
1101010000100000,fail
0001100000111100,ok
1110100011001000,fail
1110110011001100,fail
1110110011010001,ok
1111001010101111,fail
1011011010000000,fail
1010010111101000,fail
1011010110111010,ok
1110001100101110,fail
0101010001101111,fail
1001100101111111,fail
0010010100010000,ok
1011101001111111,ok
1111011101011000,ok
0011000011001100,ok
0101111000101110,fail
0111010001110111,ok
1111101110011101,fail
0110001110111011,fail
1001001000101111,fail
1001001000100100,fail
0010010000011001,fail
1000100101101111,ok
1110100001011000,ok
0110110000111100,ok
0110111100111111,ok
1001010101110100,fail
0111110111100111,fail
1010000111110101,fail
0000101101101001,fail
1110110001011000,ok
1000011110100001,fail
0100001001111001,fail
1011010110001011,fail
0010011100010011,fail
1111100101011110,fail
1100101111010001,ok
0001100010100110,ok
0010001100001011,ok
1010111110000011,fail
1100010011111000,ok
0011000101101100,fail
1111001010101110,ok
0010110010111010,fail
0100100000110011,fail
0011000000010000,ok
0011100100011001,ok
1111000101010010,ok
1110101100011010,fail
0011000111001101,ok
0011001111001111,ok
0000011100001000,ok
0100011011010001,fail
1000001001111011,ok
0111111001110010,ok
0000010010011111,ok
0000110100000101,fail
1001000111111010,ok
0001011100001111,fail
1000101101110100,ok
0010000100011000,fail
1000111111110000,fail
1000011111100100,fail
1000000010110010,fail
1101111101011000,fail
0101101011010001,fail
1010110100011011,fail
0011110010001110,fail
1110010111010110,ok
1010010001111111,fail
0000111110101010,fail
0000010000000101,ok
0100101111011100,fail
1001101101010000,ok
1001001101000100,fail
0110100111101010,ok
0000100000001001,ok
0010100110100001,ok
0100100111010010,fail
1010001101001000,fail
0110110011101110,fail
0010001100010011,ok
1000000010110001,fail
0001000100001000,ok
1010100101000111,ok
1000110001111011,fail
1001100110000001,ok
1000111011110100,fail
0001001000000110,ok
0111100111100001,fail
0001110000001001,ok
1011011101001000,ok
1001100101110100,ok
1011000101000010,fail
1000000111100111,fail
1011010111111001,ok
0001011010101001,fail
0011001100011101,ok
0010001100001110,fail
1010010010000001,ok
0011001100010011,fail
0011110100011000,ok
1011100101111100,fail
1011111111111101,fail
1100011110001010,fail
1100100010001011,ok
1100100000000000,ok
1011110111110001,ok
1110011100000000,fail
0100001000011100,ok
1011100011110100,ok
0001011101011011,ok
0100000000011001,ok
1100110010001100,fail
1101001010010010,ok
0010000010100111,ok
0011101100011011,fail
1111010100000101,ok
0110111001111000,fail
0011010011010000,ok
0111100001000100,fail
0011010111010001,ok
0001100010101011,ok
1001000111101011,fail
0111010101000000,fail
0011011011010010,ok
0000001000000000,ok
0100000011011000,fail
1000001000111111,ok
0000101110100000,ok
1001100011000101,fail
0010111000011100,ok
1001010111101001,ok
0001001110101000,fail
1001001101110010,ok
1000110111100111,fail
0000111010100001,ok
0010001100010101,fail
0110110100110111,ok
0000101010011100,fail
0001101000010000,fail
1001001101110110,fail
0111111001101010,ok
1101001111001011,fail
0010000100001111,ok
0001110110101010,fail
0011101100011110,fail
0111010100111111,ok
0001100110100011,ok
0001101010100100,ok
1000000111100001,ok
0011010100010111,ok
1010011001101110,fail
1010101101101100,fail
1111001001010110,fail
1010110101111111,ok
1000001010110100,ok
1010101000101000,fail
1000111111101000,ok
0001000011110001,fail
1001000010110010,fail
0011111010000110,ok
0011100011111001,ok
1100101000101000,ok
1101001100110000,fail
0111011110100011,fail
1101100000101110,ok
1011001011001010,ok
1111000000111110,fail
1000100011011101,ok
1101100101010001,fail
1011000011110110,fail
1010100011101001,ok
1110111101001001,fail
0100000100011101,ok
0000010001010100,fail
1101011110010110,fail
0100010100100001,fail
0000010101010110,ok
1011011011101010,fail
1101100110010100,ok
1101111010010110,ok
1110100000001010,fail
0000111001001111,ok
0011100001101101,ok
1101110010010000,fail
0111101101010101,fail
1110000000000100,ok
0111011001000000,ok
1001010101111000,fail
0100011010010111,fail
0101000100001011,fail
0111111111011111,ok
1100001101000100,ok
1101001001010011,ok
1000111110111001,ok
0010101100010010,ok
0001110010100101,ok
1010100110000011,ok
0011010100011001,ok
1011100011111100,fail
1001011110010010,fail
0010110100001101,ok
1010110110000000,ok
1011011101111111,fail
0010010010101101,ok
1001001011100001,ok
1001001110111001,fail
1110011101010101,fail
1010111011110101,fail
0001001101000011,fail
1100100110111111,fail
0001100001101001,ok
1111001101001110,ok
1100101100100000,ok
0100011101000101,ok
0000111100011101,fail
1001111110010000,fail
0000000010111000,fail
1100011010001011,ok
0010110001000001,fail
1110000010110100,ok
1111010111001001,ok
1111011011001010,ok
0011010100111110,fail
1010010110100001,fail
1110010111011000,ok
1100110010001011,fail
0011011001110001,ok
1100101111111110,fail
1111010100010011,fail
1011111110011001,fail
0100110001111011,fail
0011101111101110,fail
0010010111100010,ok
0000110010110001,ok
0010110011101000,ok
0010011110110000,fail
1001100011101001,fail
1011010111000010,ok
1100010011000111,fail
1011001111111001,ok
1011110010000011,ok
1011101000011010,fail
1001101110011111,ok
1010011111101001,ok
1111010101001110,fail
1100101111000011,ok
0001110100111111,fail
1100111110110010,fail
1111110001111111,fail
1110010000100100,ok
1101001100010101,fail
1011011111101111,fail
1110100011010010,fail
1110011111001001,ok
1110011010101111,ok
0000101000100011,ok
1110101110101101,fail
0000010010111101,fail
1010101010100011,ok
1011001111101011,ok
0000010001010000,ok
0001001001011110,ok
1100101111001010,fail
0000101000111110,ok
0000100000111000,fail
0001101001011100,ok
1101101011000000,fail
0010010101000010,fail
0010001100110110,fail
0010110000111110,ok
1100000111111010,ok
0101000101010010,fail
1110000100011111,ok
1101001111001010,fail
0110111010001001,fail
0000001101111010,fail
0101001110001001,ok
1101101010010110,ok
0000001111010110,ok
0100110101001010,ok
0011000101011101,fail
0011111101101011,ok
0010000011010110,fail
0010011110111000,fail
0100100101101000,fail
0010010111011011,ok
0100111001111101,ok
0100110000111001,fail
0001011010110110,ok
0110010101000010,fail
0010111110110111,ok
1100110110000101,fail
1110011100000000,ok
0100110001100100,ok
0101101001110010,fail
0100000011100101,ok
0011100011011001,ok
0111011101000001,ok
0111101110011010,fail
0000101001111100,fail
1111100111101111,fail
1000111111101110,ok
1111000101100010,fail
1110101100110010,fail
1000110111101010,fail
1001001010110100,fail
1100111000101010,fail
1110101101011110,fail
1001001111110000,ok
1111011101100100,fail
1110111001010000,ok
1010001110110100,ok
0010010101000001,ok
1101100110110100,ok
1010000111101010,ok
1111011001010110,ok
1100001111001010,fail
1000100010011000,fail
1010010000001010,fail
0000001000111110,fail
0011001000010101,fail
1011101010001000,fail
1010100111110010,ok
1011111010111100,ok
0000001100110010,fail
0001111110100111,fail
1011011000011100,ok
0100011010001111,fail
0011111111110101,fail
1000100000010010,fail
1000011110111101,fail
0010110011110100,fail
1010100101001100,fail
1010100001111000,fail
0001101101111101,fail
1011110011000101,ok
1110011000101010,fail
1001100010011111,ok
1010010011110000,ok
1001101100001110,fail
1011010110111010,ok
1110011001010101,fail
1010111111001000,ok
0001110101011010,fail
0000100011010111,ok
0011100000011000,fail
1010010101100011,fail
0001011101100111,fail
0110001101111100,fail
1110110110101110,ok
1010000111101100,ok
1010101010110110,fail
1000010010100011,fail
1110100000101100,fail
1111000100110100,fail
1001100110100111,ok
1100100100100100,fail
1100110011001110,ok
0000111101000010,fail
0010110010110100,ok
1111011011011001,fail
1010001010010100,fail
1110001010101100,fail
0010000111100100,ok
1100101111111100,ok
1110001110011101,fail
1111010000010001,fail
0011110000101111,fail
0010011100100000,ok
0010110000011110,fail
0000111101011010,fail
0110001111101111,ok
0001010101110111,fail
0000000011101010,fail
1111001000100100,ok
1001111010011001,ok
1101110011001101,ok
1110000100000110,fail
0001101110110110,ok
0111010101001110,ok
0110010000110100,ok
0111010001000101,ok
0101101101111001,ok
1101011011110101,ok
0100000001101001,fail
1100010011111101,fail
0101001101111011,ok
1010011101010111,fail
0100100000111111,fail
0101010100101001,ok
0100011001101101,ok
0111001101010011,ok
1011001001010110,fail
0111110011001001,fail
1011100000111000,fail
0101100000000110,ok
0111001001001001,fail
0010111110111100,ok
0101111111101000,ok
0110000010110010,ok
1010001100110000,fail
1111011100001011,ok
0011010110110111,fail
1000111001001111,ok
0101000111000010,ok
0111000100101000,fail
1001100101001010,fail
0101101001101111,ok
0011110111100010,fail
0111000111000011,fail
1010110111101110,ok
1011101010111000,ok
1111101000101110,ok
0001000001100010,fail
1011001111101110,ok
1100000010111000,ok
1100111011000110,ok
0000100100111010,ok
0000000100101110,ok
0001011001100010,ok
0010001101111001,ok
0010000000101000,fail
1100111111111101,fail
0100000101110001,fail
1101100100000011,ok
0101000001110110,fail
1110001100001000,fail
0000010011010101,ok
1101111010100011,ok
0000011010110110,ok
0100010101101000,fail
0001001011001100,fail
0010000111011011,fail
0110011001000010,fail
1000010001011010,ok
1001001001011011,fail
1001101101000001,fail
0010110101100001,fail
1101000110100000,fail
0100000101000011,fail
1111011110110110,ok
0000001011010100,ok
0101000001110101,fail
0100110101110001,ok
0110010101000011,fail
0000110110100111,ok
0011110000011101,fail
0100010100100101,ok
1101110110011000,fail
0010111110111111,ok
0110001000110011,ok
1111000000000100,ok
0111000100111010,fail
0111111101001000,fail
0011101110111011,fail
0011001110101111,fail
0110100001110111,ok
0010010110010000,fail
1000000011010010,fail
1010110110010001,fail
0010110100111101,ok
0110000101000111,ok
0001111100010101,fail
0001110010111010,fail
1011101110010011,fail
0011000000100000,fail
1100001110010011,ok
0111000101001010,ok
1101111100000100,fail
0001011111001101,fail
0010010111011011,fail
1111101010100001,fail
1110111011000010,fail
0100001001000000,ok
1110011110111100,fail
0010011010101101,ok
1111111001011010,fail
1011000001110111,ok
1011100101111100,ok
1010100111101111,ok
1010111111101100,ok
0010011110101110,ok
1100000110000110,ok
1011001111101101,fail
1100110110001010,fail
1100010010100111,fail
1100100110100101,fail
1111111000101100,fail
1000111110010000,fail
1001111010011111,ok
1011000000001110,ok
1011000110101000,fail
0111100101000011,fail
0010001010101000,ok
1010111001110110,fail
1011110110000101,fail
1101000110001011,fail
0011011010111100,ok
1110110011111011,fail
0100001111011100,ok
0010110010100110,ok
1001001101010000,ok
0011010100010011,ok
0010010110101001,ok
0000100001100010,ok
0010011010101010,fail
0010110010110000,ok
0010111110110011,fail
1011111111110001,ok
1101001110001011,fail
1101001011111110,ok
0100010101100101,ok
0011000110110101,fail
0010011111010010,fail
0010011010110100,fail
0100111000101000,ok
0101101000101001,ok
1111101010011110,fail
1100010111110100,fail
1101111010111110,ok
0010111000111100,ok
1101110110101111,fail
0000001011011010,fail
1100101110100110,fail
1000111011011111,fail
1011111010000010,fail
1100111101011001,fail
0111110001000110,fail
0010100001011010,ok
1111010111001101,ok
0011011110111010,fail
0101001100011100,ok
0110010100101110,ok
0000100000000011,fail
0111111001110110,fail
1100010011101001,fail
0010001001011101,ok
1111110110011001,ok
0100110000011001,ok
1100001011101111,ok
0010011001100011,fail
1110101011111011,fail
0101111100111011,fail
0110000000101011,ok
1110010111110100,ok
1111001100000011,fail
0110101001110110,ok
0101110001101101,ok
0110001001101010,fail
0101000111011111,fail
0001010100010111,ok
1111111010011110,fail
0000010110100100,ok
1110011010001010,ok
1101010111101110,fail
1110010011111101,fail
1111010110010110,ok
0000000000001010,fail
